Date,Clanmate,ChestName,ChestLevel,ChestType,ChestPoints
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Giulio Cesare,Elegant Chest,20,Common Crypt,16
2026-04-04,Giulio Cesare,Elegant Chest,20,Common Crypt,16
2026-04-04,Giulio Cesare,Fire Chest,20,Common Crypt,16
2026-04-04,Giulio Cesare,Barbarian Chest,20,Common Crypt,16
2026-04-04,Giulio Cesare,Orc Chest,20,Common Crypt,16
2026-04-04,Giulio Cesare,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Keleth,Minotaur Chest,25,epic Crypt,90
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,Keleth,Infernal Chest,5,Common Crypt,0
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Rza,Mayan Chest,25,Common Crypt,55
2026-04-04,Rza,House of Horrors Chest,25,epic Crypt,90
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,Maffy,Sand Chest,25,Common Crypt,55
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,ozin blesin,Trillium Chest,20,epic Crypt,45
2026-04-04,Maffy,Elegant Chest,25,Common Crypt,55
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Maffy,Orc Chest,25,Common Crypt,55
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,MBY,Mayan Chest,25,Common Crypt,55
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Arch,Barbarian Chest,35,epic Crypt,200
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Sharpstone,Bone Chest,25,Common Crypt,55
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Sharpstone,Bone Chest,20,Common Crypt,16
2026-04-04,Sharpstone,Braided Chest,20,epic Crypt,45
2026-04-04,Sharpstone,Mayan Chest,25,Common Crypt,55
2026-04-04,Sharpstone,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Sharpstone,Forgotten Chest,20,Common Crypt,16
2026-04-04,Maffy,Sand Chest,25,Common Crypt,55
2026-04-04,AkhmAn,Fire Chest,20,Common Crypt,16
2026-04-04,AkhmAn,Elegant Chest,20,Common Crypt,16
2026-04-04,AkhmAn,Elegant Chest,25,Common Crypt,55
2026-04-04,Maffy,Sand Chest,25,Common Crypt,55
2026-04-04,Maffy,Stone Chest,25,Common Crypt,55
2026-04-04,martinman,Orc Chest,15,Common Crypt,0
2026-04-04,martinman,Elegant Chest,5,Common Crypt,0
2026-04-04,AkhmAn,Stone Chest,20,Common Crypt,16
2026-04-04,martinman,Mayan Chest,15,Common Crypt,0
2026-04-04,martinman,Sand Chest,5,Common Crypt,0
2026-04-04,martinman,Orc Chest,5,Common Crypt,0
2026-04-04,martinman,Stone Chest,10,Common Crypt,0
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Gnome Workshop Chest,10,Common Crypt,0
2026-04-04,martinman,Gnome Workshop Chest,5,Common Crypt,0
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,MBY,Fire Chest,25,Common Crypt,55
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,MBY,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,MBY,Rare Dragon Chest,20,rare Crypt,28
2026-04-04,Ballage,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Ballage,Infernal Chest,20,Common Crypt,16
2026-04-04,Ballage,Cobra Chest,20,Common Crypt,16
2026-04-04,Ballage,Stone Chest,20,Common Crypt,16
2026-04-04,Ballage,Mayan Chest,20,Common Crypt,16
2026-04-04,Ballage,Sand Chest,20,Common Crypt,16
2026-04-04,Ballage,Sand Chest,20,Common Crypt,16
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,Ballage,Cobra Chest,20,Common Crypt,16
2026-04-04,MBY,Rare Dragon Chest,20,rare Crypt,28
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,Maffy,Cobra Chest,25,Common Crypt,55
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,martinman,Elven Citadel Chest,10,Citadel,0
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,martinman,Elven Citadel Chest,10,Citadel,0
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Frostworker,Fire Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,martinman,Elven Citadel Chest,10,Citadel,0
2026-04-04,Frostworker,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Vudogore,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Vudogore,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Vudogore,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Vudogore,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Frostworker,Trillium Chest,25,epic Crypt,90
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,AkhmAn,Elegant Chest,20,Common Crypt,16
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,AkhmAn,Mayan Chest,20,Common Crypt,16
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Max Mayhem,Barbarian Chest,20,Common Crypt,16
2026-04-04,se7en87,Forgotten Chest,25,Common Crypt,55
2026-04-04,se7en87,Forgotten Chest,25,Common Crypt,55
2026-04-04,Max Mayhem,Cobra Chest,20,Common Crypt,16
2026-04-04,se7en87,Forgotten Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Mohamed,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Mohamed,JГіrmungandr's Chest,0,Jormungandr Shop,1
2026-04-04,Giulio Cesare,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Giulio Cesare,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Giulio Cesare,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Max Mayhem,Cobra Chest,20,Common Crypt,16
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Forgotten Chest,25,Common Crypt,55
2026-04-04,Veverka,Forgotten Chest,15,Common Crypt,0
2026-04-04,Mohamed,Stone Chest,25,Common Crypt,55
2026-04-04,Veverka,Turtle Chest,20,epic Crypt,45
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,Veverka,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Veverka,JГіrmungandr's Chest,0,Jormungandr Shop,1
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,Dontrius,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Dontrius,Sand Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Mayan Chest,25,Common Crypt,55
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,Kekelv,Cobra Chest,25,Common Crypt,55
2026-04-04,Eloise 2,Governor's Chest,0,Story,0
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Kekelv,Infernal Chest,25,Common Crypt,55
2026-04-04,KaLisi,JГіrmungandr's Chest,0,Epic Jormungandr squad,60
2026-04-04,se7en87,Orc Chest,25,Common Crypt,55
2026-04-04,PresГ­dio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Kekelv,Stone Chest,25,Common Crypt,55
2026-04-04,se7en87,Harpy Chest,25,epic Crypt,90
2026-04-04,se7en87,Braided Chest,25,epic Crypt,90
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Eydaen,Gnome Workshop Chest,25,Common Crypt,55
2026-04-04,se7en87,Minotaur Chest,25,epic Crypt,90
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Finiminil,Fire Chest,20,Common Crypt,16
2026-04-04,Finiminil,Forgotten Chest,20,Common Crypt,16
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Finiminil,Infernal Chest,20,Common Crypt,16
2026-04-04,Ironwind,Infernal Chest,25,Common Crypt,55
2026-04-04,Presidio de Bangu,Elven Citadel Chest,15,Citadel,0
2026-04-04,Ironwind,Elegant Chest,20,Common Crypt,16
2026-04-04,Finiminil,Barbarian Chest,20,Common Crypt,16
2026-04-04,Ironwind,Barbarian Chest,20,Common Crypt,16
2026-04-04,Ironwind,Bone Chest,25,Common Crypt,55
2026-04-04,Ironwind,Elegant Chest,25,Common Crypt,55
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Ironwind,Elven Citadel Chest,20,Citadel,12
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Tracker,Barbarian Chest,30,epic Crypt,140
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Tracker,Barbarian Chest,30,epic Crypt,140
2026-04-04,Seraning,Elegant Chest,10,Common Crypt,0
2026-04-04,Tracker,White Wood Chest,30,epic Crypt,140
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Presidio de Bangu,Rare Dragon Chest,15,rare Crypt,8
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-04,Seraning,Infernal Chest,10,Common Crypt,0
2026-04-04,Presidio de Bangu,Mayan Chest,20,Common Crypt,16
2026-04-04,Tracker,Barbarian Chest,30,epic Crypt,140
2026-04-04,Tracker,Harpy Chest,30,epic Crypt,140
2026-04-04,Seraning,Infernal Chest,15,Common Crypt,0
2026-04-04,Tracker,Barbarian Chest,30,epic Crypt,140
2026-04-04,Presidio de Bangu,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Tracker,White Wood Chest,30,epic Crypt,140
2026-04-04,arcael,Cursed Citadel Chest,20,Citadel,12
2026-04-04,Tracker,Barbarian Chest,30,epic Crypt,140
2026-04-04,arcael,Bone Chest,25,Common Crypt,55
2026-04-04,Presidio de Bangu,Cobra Chest,20,Common Crypt,16
2026-04-04,arcael,Cursed Citadel Chest,25,Citadel,28
2026-04-04,martinman,Cursed Citadel Chest,20,Citadel,12
2026-04-04,Presidio de Bangu,Barbarian Chest,20,Common Crypt,16
2026-04-04,Presidio de Bangu,Mayan Chest,20,Common Crypt,16
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,Presidio de Bangu,Mayan Chest,20,Common Crypt,16
2026-04-04,Presidio de Bangu,Gnome Workshop Chest,20,Common Crypt,16
2026-04-04,Presidio de Bangu,Elegant Chest,20,Common Crypt,16
2026-04-04,se7en87,Barbarian Chest,25,epic Crypt,90
2026-04-04,Presidio de Bangu,Bone Chest,20,Common Crypt,16
2026-04-04,se7en87,Scarab Chest,25,epic Crypt,90
2026-04-04,se7en87,Harpy Chest,25,epic Crypt,90
2026-04-04,se7en87,Scorpion Chest,25,epic Crypt,90
2026-04-04,martinman,Cursed Citadel Chest,20,Citadel,12
2026-04-04,se7en87,Barbarian Chest,25,epic Crypt,90
2026-04-04,se7en87,Priest's Chest,25,epic Crypt,90
2026-04-04,se7en87,Harpy Chest,25,epic Crypt,90
2026-04-04,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-04,PresГ­dio de Bangu,Stone Chest,20,Common Crypt,16
2026-04-04,se7en87,Harpy Chest,25,epic Crypt,90
2026-04-04,se7en87,Ancient Warrior's Chest,25,epic Crypt,90
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,se7en87,Ancient Warrior's Chest,25,epic Crypt,90
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,kremlin,Ancient Bastion Chest,20,epic Crypt,45
2026-04-04,Se7en87,Rare Dragon Chest,30,rare Crypt,120
2026-04-04,martinman,Cursed Citadel Chest,20,Citadel,12
2026-04-04,kremlin,Fire Chest,20,Common Crypt,16
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,AkhmAn,Rare Dragon Chest,20,rare Crypt,28
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Stone Chest,15,Common Crypt,0
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Infernal Chest,5,Common Crypt,0
2026-04-04,martinman,Sand Chest,5,Common Crypt,0
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Mayan Chest,10,Common Crypt,0
2026-04-04,Maffy,Cobra Chest,25,Common Crypt,55
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Bone Chest,5,Common Crypt,0
2026-04-04,martinman,Elegant Chest,5,Common Crypt,0
2026-04-04,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,Maffy,Barbarian Chest,25,Common Crypt,55
2026-04-04,martinman,Orc Chest,10,Common Crypt,0
2026-04-04,se7en87,Rare Dragon Chest,25,rare Crypt,72
2026-04-04,martinman,Gnome Workshop Chest,5,Common Crypt,0
2026-04-04,martinman,Bone Chest,5,Common Crypt,0
2026-04-04,martinman,Orc Chest,15,Common Crypt,0
2026-04-04,martinman,Fire Chest,5,Common Crypt,0
2026-04-04,martinman,Bone Chest,15,Common Crypt,0
2026-04-04,kremlin,Rare Dragon Chest,20,rare Crypt,28
2026-04-04,martinman,Mayan Chest,5,Common Crypt,0
2026-04-04,martinman,Fire Chest,5,Common Crypt,0
2026-04-04,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-04,martinman,Bone Chest,15,Common Crypt,0
2026-04-04,martinman,Stone Chest,5,Common Crypt,0
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-04,martinman,Titansteel Chest,15,epic Crypt,12
2026-04-04,martinman,Orc Chest,5,Common Crypt,0
2026-04-04,AkhmAn,Cursed Citadel Chest,20,Citadel,12
2026-04-04,martinman,Elven Citadel Chest,15,Citadel,0
2026-04-04,Sharpstone,Chest of the Cursed,15,epic Crypt,12
2026-04-04,Meninad,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Meninad,JГіrmungandr's Chest,0,Jormungandr Shop,1
2026-04-04,Meninad,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Meninad,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-04,Ballage,Forgotten Chest,20,Common Crypt,16
2026-04-04,Ballage,Forgotten Chest,20,Common Crypt,16
2026-04-04,Arch,Common Chest of Wealth,0,Clan wealth,0
2026-04-04,Arch,Uncommon Chest of Wealth,0,Clan wealth,0
2026-04-04,Arch,Rare Chest of Wealth,0,Clan wealth,0
2026-04-04,Arch,Epic Chest of Wealth,0,Clan wealth,0
2026-04-04,Ballage,Fire Chest,20,Common Crypt,16
2026-04-04,Ballage,Sand Chest,20,Common Crypt,16
2026-04-04,Ballage,Mayan Chest,20,Common Crypt,16
2026-04-04,Ballage,Elegant Chest,20,Common Crypt,16
2026-04-04,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-04,Ballage,Elegant Chest,20,Common Crypt,16
2026-04-04,Veverka,Elven Citadel Chest,25,Citadel,28
2026-04-04,Maffy,Elegant Chest,25,Common Crypt,55
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Fankayel,Rare Dragon Chest,20,rare Crypt,28
2026-04-05,silver bank haha,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Hayko,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-05,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-05,Ballage,Braided Chest,25,epic Crypt,90
2026-04-05,Ballage,Minotaur Chest,20,epic Crypt,45
2026-04-05,Ballage,Ancient Warrior's Chest,15,epic Crypt,12
2026-04-05,Ballage,Mayan Chest,20,Common Crypt,16
2026-04-05,Finiminil,Barbarian Chest,20,Common Crypt,16
2026-04-05,Ballage,Mayan Chest,20,Common Crypt,16
2026-04-05,Ballage,Mayan Chest,20,Common Crypt,16
2026-04-05,Finiminil,Sand Chest,20,Common Crypt,16
2026-04-05,Ballage,Fire Chest,20,Common Crypt,16
2026-04-05,Ballage,Gnome Workshop Chest,20,Common Crypt,16
2026-04-05,Ballage,Orc Chest,20,Common Crypt,16
2026-04-05,Ballage,Stone Chest,20,Common Crypt,16
2026-04-05,Ballage,Gnome Workshop Chest,20,Common Crypt,16
2026-04-05,AkhmAn,Cursed Citadel Chest,20,Citadel,12
2026-04-05,Ballage,Fire Chest,20,Common Crypt,16
2026-04-05,Maffy,Cobra Chest,25,Common Crypt,55
2026-04-05,Ballage,Cobra Chest,20,Common Crypt,16
2026-04-05,Maffy,Titansteel Chest,20,epic Crypt,45
2026-04-05,Maffy,Turtle Chest,20,epic Crypt,45
2026-04-05,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-05,Arch,Wooden Chest,0,Clash for the Throne tournament,0
2026-04-05,se7en87,Orc Chest,5,Common Crypt,0
2026-04-05,se7en87,Orc Chest,5,Common Crypt,0
2026-04-05,Se7en87,Orc Chest,25,Common Crypt,55
2026-04-05,Se7en87,Orc Chest,25,Common Crypt,55
2026-04-05,nicklaus,Bone Chest,25,Common Crypt,55
2026-04-05,Eloise 2,Cobra Chest,10,Common Crypt,0
2026-04-05,AkhmAn,Elven Citadel Chest,20,Citadel,12
2026-04-05,nicklaus,Infernal Chest,25,Common Crypt,55
2026-04-05,Gleladod,JГіrmungandr's Chest,0,Jormungandr Shop,1
2026-04-05,nicklaus,Bone Chest,25,Common Crypt,55
2026-04-05,se7en87,Orc Chest,5,Common Crypt,0
2026-04-05,Vudogore,Sand Chest,25,Common Crypt,55
2026-04-05,nicklaus,Rare Dragon Chest,20,rare Crypt,28
2026-04-05,Eloise 2,Cobra Chest,20,Common Crypt,16
2026-04-05,Meninad,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,nicklaus,Abandoned Chest,25,epic Crypt,90
2026-04-05,nicklaus,Chest of the Cursed,25,epic Crypt,90
2026-04-05,Gleladod,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Gleladod,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Gleladod,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Cassio,Mayan Chest,20,Common Crypt,16
2026-04-05,Se7en87,Orc Chest,15,Common Crypt,0
2026-04-05,ozin blesin,Cobra Chest,20,Common Crypt,16
2026-04-05,Legolas,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Legolas,JГіrmungandr's Chest,0,Jormungandr Shop,1
2026-04-05,Legolas,Bone Chest,20,Common Crypt,16
2026-04-05,Gleladod,Barbarian Chest,25,Common Crypt,55
2026-04-05,nicklaus,Gladiator's Chest,0,Arena,0
2026-04-05,Gleladod,Barbarian Chest,20,Common Crypt,16
2026-04-05,Legolas,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Legolas,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Legolas,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Goku,Stone Chest,20,Common Crypt,16
2026-04-05,Goku,Stone Chest,20,Common Crypt,16
2026-04-05,Goku,Bone Chest,20,Common Crypt,16
2026-04-05,Gleladod,JГіrmungandr's Chest,0,JГіrmungandr Shop,1
2026-04-05,Goku,Bone Chest,20,Common Crypt,16
2026-04-05,Goku,Stone Chest,20,Common Crypt,16
2026-04-05,Se7en87,Fenrir's Chest,0,Epic Fenrir squad,60
2026-04-05,Goku,Sand Chest,20,Common Crypt,16
2026-04-05,Goku,Forgotten Chest,20,Common Crypt,16
2026-04-05,Graveleye,Cobra Chest,20,Common Crypt,16
2026-04-05,Graveleye,Cobra Chest,20,Common Crypt,16
2026-04-05,Goku,Elegant Chest,20,Common Crypt,16
